index,genre,budget,gross,runtime,rating,score
5948,Adventure,45000000.0,165184237.0,103.0,PG,7.1
5949,Animation,110000000.0,563749323.0,103.0,PG,5.4
5950,Drama,12500000.0,76338111.0,101.0,R,7.1
5951,Comedy,30000000.0,41002607.0,106.0,R,6.4
5952,Biography,18000000.0,47120948.0,112.0,PG,7.0
5953,Comedy,15000000.0,133432856.0,100.0,PG-13,7.9
5954,Drama,38000000.0,117094902.0,120.0,PG-13,6.9
5955,Drama,,1470679.0,95.0,Not Rated,7.6
5956,Biography,2000000.0,1349387.0,119.0,Not Rated,6.6
5957,Comedy,35000000.0,65100369.0,112.0,PG-13,5.9
5958,Horror,,170323.0,91.0,Not Rated,3.8
5959,Action,60000000.0,78309505.0,87.0,PG-13,5.7
5960,Action,45000000.0,160078586.0,101.0,PG,6.3
5961,Comedy,,88823111.0,97.0,R,6.7
5962,Comedy,10000000.0,2530394.0,97.0,R,3.2
5963,Animation,21000000.0,72526996.0,99.0,PG,6.5
5964,Action,,450275.0,95.0,Not Rated,6.4
5965,Comedy,25000000.0,30722632.0,80.0,R,7.2
5966,Action,13000000.0,6206022.0,88.0,R,6.7
5967,Comedy,6000000.0,19561904.0,96.0,R,7.3
5968,Comedy,12000000.0,22939027.0,94.0,R,6.3
5969,Biography,19100000.0,5728213.0,109.0,R,7.1
5970,Drama,100000.0,1938783.0,92.0,PG-13,6.9
5971,Drama,,933352.0,92.0,R,7.1
5972,Drama,250000.0,3852409.0,86.0,PG-13,6.7
5973,Comedy,20000000.0,30426096.0,106.0,R,6.1
5974,Drama,,1688710.0,98.0,Not Rated,7.7
5975,Animation,36000000.0,193967670.0,84.0,G,5.9
5976,Animation,130000000.0,554987477.0,90.0,PG,6.6
5977,Drama,17000000.0,43202283.0,86.0,PG-13,5.6
5978,Drama,,1892130.0,83.0,PG-13,6.6
5979,Biography,,35057696.0,99.0,R,6.9
5980,Adventure,,11928909.0,118.0,R,6.7
5981,Comedy,,175706.0,90.0,R,6.2
5982,Biography,5000000.0,10173061.0,104.0,PG-13,6.8
5983,Action,40000000.0,91627228.0,95.0,PG-13,5.4
5984,Drama,2000000.0,16527747.0,86.0,R,5.3
5985,Animation,30000000.0,49871429.0,63.0,G,7.2
5986,Action,3000000.0,748453.0,86.0,Not Rated,6.1
5987,Action,25000000.0,37989684.0,114.0,PG-13,6.2
5988,Comedy,45000000.0,30134958.0,119.0,R,6.2
5989,Animation,27000000.0,85564310.0,89.0,PG,3.5
5990,Drama,3000000.0,145676.0,112.0,R,5.8
5991,Fantasy,42000000.0,90260376.0,100.0,PG-13,5.5
5992,Drama,16000000.0,40492652.0,91.0,PG-13,4.8
5993,Comedy,,34564651.0,107.0,PG-13,6.8
5994,Adventure,20000000.0,39782683.0,109.0,PG,5.8
5995,Drama,37000000.0,96560591.0,114.0,PG-13,6.0
5996,Comedy,56000000.0,142044638.0,118.0,PG-13,5.7
5997,Drama,135000.0,424088.0,85.0,R,6.6
5998,Drama,15000000.0,2042203.0,119.0,R,6.3
5999,Comedy,,6985158.0,92.0,R,6.8
6000,Adventure,40000000.0,55247881.0,129.0,PG-13,6.9
6001,Animation,75000000.0,342695435.0,87.0,G,4.3
6002,Drama,,1389920.0,122.0,Not Rated,6.7
6003,Comedy,5000000.0,25804448.0,90.0,R,6.4
6004,Drama,,1192003.0,97.0,Not Rated,7.6
6005,Drama,,4396975.0,110.0,R,6.2
6006,Action,30000000.0,108609310.0,108.0,R,5.9
6007,Comedy,41000000.0,8179416.0,100.0,PG,6.2
6008,Action,,18962444.0,96.0,R,7.5
6009,Action,25000000.0,11168712.0,110.0,R,5.8
6010,Action,4000000.0,1874460.0,88.0,R,6.2
6011,Crime,35000000.0,10117966.0,91.0,R,5.3
6012,Action,30000000.0,3338690.0,129.0,R,6.8
6013,Animation,22000000.0,61487846.0,91.0,PG,7.4
6014,Action,28000000.0,40662632.0,83.0,R,6.1
6015,Biography,13000000.0,115890699.0,105.0,PG-13,6.4
6016,Comedy,125000.0,3242802.0,90.0,R,6.7
6017,Comedy,55000000.0,187361754.0,94.0,PG,6.0
6018,Crime,,1271319.0,105.0,R,5.7
6019,Comedy,,4965950.0,116.0,R,6.6
6020,Comedy,,1378947.0,95.0,R,6.1
6021,Action,,3424648.0,109.0,R,6.4
6022,Drama,2000000.0,35185884.0,129.0,PG-13,7.0
6023,Drama,94000000.0,2855644.0,146.0,R,7.6
6024,Horror,5000000.0,26236153.0,86.0,PG-13,5.2
6025,Drama,30000000.0,15395087.0,130.0,PG-13,6.9
6026,Animation,63000000.0,183954145.0,95.0,PG,5.4
6027,Drama,20000000.0,4627375.0,97.0,PG-13,5.6
6028,Drama,,2435325.0,123.0,R,6.1
6029,Drama,,3822241.0,99.0,NC-17,5.6
6030,Drama,,2037.0,92.0,R,5.8
6031,Animation,135000000.0,159197038.0,100.0,PG,5.9
6032,Biography,,,100.0,R,6.7
6033,Drama,21000000.0,7294800.0,91.0,PG-13,6.6
6034,Action,,3102666.0,105.0,R,6.7
6035,Drama,,1742215.0,129.0,Not Rated,6.0
6036,Comedy,,11789613.0,106.0,R,7.1
6037,Drama,10920000.0,11219667.0,159.0,Not Rated,7.7
6038,Action,32000000.0,82686066.0,107.0,PG-13,4.4
6039,Drama,,676111.0,92.0,Not Rated,7.6
6040,Crime,,2099472.0,157.0,Not Rated,7.9
6041,Comedy,70000000.0,69721966.0,111.0,PG-13,5.3
6042,Drama,37000000.0,95943453.0,113.0,PG,6.8
6043,Action,220000000.0,1518815515.0,143.0,PG-13,8.0
6044,Drama,100000000.0,426074373.0,165.0,R,8.4
6045,Adventure,180000000.0,1017003568.0,169.0,PG-13,7.8
6046,Action,78000000.0,694394724.0,142.0,PG-13,7.2
6047,Action,250000000.0,1081142612.0,164.0,PG-13,8.4
6048,Comedy,17000000.0,115350426.0,112.0,PG-13,7.1
6049,Comedy,35000000.0,88215156.0,134.0,R,6.2
6050,Drama,3800000.0,15843274.0,115.0,R,8.3
6051,Adventure,130000000.0,403354469.0,124.0,R,7.0
6052,Comedy,16000000.0,68264022.0,94.0,PG-13,7.8
6053,Drama,45000000.0,198087212.0,114.0,PG-13,7.6
6054,Biography,44500000.0,232325503.0,120.0,R,7.7
6055,Adventure,120000000.0,829747654.0,115.0,PG-13,5.5
6056,Action,60000000.0,218340595.0,130.0,PG-13,7.0
6057,Drama,40000000.0,132820716.0,157.0,R,7.4
6058,Action,102000000.0,130482868.0,172.0,R,7.4
6059,Action,200000000.0,1108569499.0,143.0,PG-13,7.7
6060,Drama,13000000.0,33384127.0,103.0,PG-13,7.9
6061,Action,230000000.0,757930663.0,136.0,PG-13,6.9
6062,Drama,61000000.0,441809770.0,158.0,PG-13,7.6
6063,Comedy,21000000.0,236412453.0,122.0,R,7.7
6064,Action,170000000.0,396592829.0,127.0,PG-13,6.1
6065,Drama,32000000.0,28258060.0,138.0,R,7.2
6066,Action,30000000.0,176506819.0,113.0,R,7.4
6067,Crime,15000000.0,37930465.0,97.0,R,6.2
6068,Drama,31000000.0,161772375.0,138.0,R,7.3
6069,Action,42000000.0,201585328.0,109.0,R,7.2
6070,Comedy,50000000.0,549368315.0,106.0,R,6.9
6071,Horror,3000000.0,82515113.0,110.0,R,6.8
6072,Action,65000000.0,156491279.0,103.0,PG-13,6.3
6073,Comedy,70000000.0,57719093.0,116.0,R,5.5
6074,Biography,65000000.0,275293450.0,150.0,PG-13,7.3
6075,Animation,185000000.0,538983207.0,93.0,PG,7.1
6076,Crime,15000000.0,47052899.0,140.0,R,7.3
6077,Action,50000000.0,41037742.0,95.0,R,7.1
6078,Comedy,150000000.0,245527149.0,113.0,PG-13,6.2
6079,Action,250000000.0,284139100.0,132.0,PG-13,6.6
6080,Action,209000000.0,303025485.0,131.0,PG-13,5.8
6081,Comedy,7000000.0,167739961.0,110.0,R,6.1
6082,Animation,85000000.0,358375603.0,91.0,PG,7.1
6083,Crime,26000000.0,55404207.0,116.0,R,7.3
6084,Crime,5000000.0,32170399.0,94.0,R,5.3
6085,Action,70000000.0,160112671.0,88.0,R,6.3
6086,Comedy,5000000.0,8518634.0,83.0,R,3.7
6087,Action,85000000.0,208076205.0,115.0,R,6.7
6088,Adventure,10000000.0,11681781.0,101.0,R,6.7
6089,Drama,,2362019.0,109.0,Not Rated,7.1
6090,Action,125000000.0,276144750.0,135.0,PG-13,6.6
6091,Action,69000000.0,116471580.0,105.0,R,5.9
6092,Animation,165000000.0,471222889.0,101.0,PG,7.7
6093,Action,125000000.0,198467168.0,118.0,PG-13,6.2
6094,Comedy,12000000.0,102731865.0,88.0,R,6.6
6095,Comedy,50000000.0,234989584.0,113.0,R,6.7
6096,Comedy,,23812816.0,98.0,R,5.6
6097,Crime,45000000.0,82966152.0,131.0,R,6.5
6098,Adventure,120000000.0,609016565.0,127.0,PG,7.9
6099,Drama,40600000.0,68929150.0,129.0,R,6.6
6100,Action,65000000.0,240159255.0,95.0,R,5.4
6101,Action,225000000.0,624026776.0,106.0,PG-13,6.8
6102,Action,79000000.0,335260290.0,94.0,PG,5.8
6103,Comedy,15000000.0,32226382.0,110.0,R,7.2
6104,Comedy,75000000.0,59418613.0,123.0,PG-13,5.9
6105,Comedy,65000000.0,179379533.0,83.0,R,6.4
6106,Comedy,68000000.0,68267862.0,102.0,R,5.7
6107,Action,100000000.0,314975955.0,103.0,R,6.6
6108,Comedy,750000.0,4424699.0,86.0,R,7.0
6109,Adventure,12000000.0,126636097.0,84.0,PG-13,7.0
6110,Action,65000000.0,50950296.0,93.0,PG-13,5.4
6111,Action,7000000.0,55078146.0,109.0,R,7.6
6112,Action,150000000.0,301970083.0,99.0,PG-13,5.7
6113,Drama,10000000.0,32613173.0,130.0,PG-13,7.4
6114,Animation,70000000.0,348840316.0,86.0,PG,6.4
6115,Action,42000000.0,47636031.0,102.0,PG-13,6.6
6116,Animation,22000000.0,77229695.0,94.0,PG,6.3
6117,Drama,25000000.0,99357138.0,101.0,PG-13,6.5
6118,Animation,145000000.0,306941670.0,97.0,PG,7.3
6119,Biography,10000000.0,4552970.0,106.0,R,6.8
6120,Horror,6000000.0,2631275.0,89.0,Not Rated,6.1
6121,Drama,,828284.0,118.0,R,6.5
6122,Comedy,,9058065.0,86.0,R,7.5
6123,Animation,145000000.0,746921274.0,93.0,PG,6.8
6124,Comedy,30000000.0,54169363.0,124.0,R,6.2
6125,Drama,10000000.0,44287131.0,101.0,PG-13,5.6
6126,Biography,1000000.0,10656155.0,95.0,R,7.2
6127,Drama,17000000.0,128955898.0,95.0,PG-13,6.4
6128,Comedy,30000000.0,54819301.0,92.0,PG,5.1
6129,Comedy,12000000.0,96070507.0,122.0,PG-13,6.5
6130,Drama,30000000.0,196114570.0,104.0,PG-13,6.8
6131,Action,45000000.0,376152455.0,92.0,PG-13,6.3
6132,Crime,270000.0,592116.0,90.0,R,6.4
6133,Drama,,25807712.0,120.0,R,7.5
6134,Drama,2000000.0,20014680.0,125.0,R,6.4
6135,Action,2000000.0,16816647.0,100.0,R,6.1
6136,Action,12000000.0,82499399.0,110.0,R,6.5
6137,Adventure,20000000.0,713616.0,102.0,R,5.3
6138,Adventure,25000000.0,9617377.0,124.0,R,6.1
6139,Action,45000000.0,21947209.0,92.0,R,5.7
6140,Comedy,11000000.0,10578643.0,97.0,PG-13,4.4
6141,Action,,19767535.0,94.0,PG-13,5.9
6142,Comedy,2000000.0,92654.0,95.0,PG-13,6.8
6143,Animation,95000000.0,877244782.0,88.0,PG,6.5
6144,Horror,,1944287.0,116.0,R,5.8
6145,Horror,2900000.0,1048704.0,86.0,R,6.0
6146,Adventure,85000000.0,183018522.0,106.0,PG,5.6
6147,Drama,2500000.0,8315.0,98.0,R,4.8
6148,Biography,15700000.0,27039669.0,98.0,PG-13,6.8
6149,Horror,1500000.0,1544989.0,101.0,R,5.2
6150,Drama,33000000.0,140470746.0,99.0,PG-13,6.4
6151,Comedy,8000000.0,9368803.0,104.0,R,7.2
6152,Comedy,,977671.0,97.0,R,7.2
6153,Crime,12500000.0,3783865.0,107.0,R,5.8
6154,Horror,14000000.0,85446075.0,92.0,PG-13,5.9
6155,Action,20000000.0,55362705.0,95.0,R,5.0
6156,Action,30000000.0,41564670.0,94.0,R,6.5
6157,Comedy,900000.0,245027.0,101.0,R,6.4
6158,Action,35000000.0,34618867.0,101.0,PG-13,5.2
6159,Drama,8900000.0,29664140.0,127.0,PG-13,7.9
6160,Comedy,40000000.0,84384002.0,110.0,PG-13,5.7
6161,Drama,30000000.0,48963137.0,111.0,PG-13,6.8
6162,Action,42000000.0,73100172.0,105.0,PG,6.4
6163,Horror,7500000.0,9929706.0,82.0,R,6.1
6164,Comedy,,141951.0,99.0,R,6.4
6165,Comedy,,73244881.0,112.0,R,6.3
6166,Comedy,,7396.0,94.0,PG-13,6.7
6167,Animation,60000000.0,107139399.0,92.0,PG,7.0
6168,Action,25000000.0,96262212.0,109.0,R,6.4
6169,Drama,,14107313.0,114.0,R,6.2
6170,Drama,12000000.0,35485056.0,107.0,R,6.6
6171,Action,15000000.0,20546518.0,95.0,R,5.4
6172,Crime,20500000.0,7029095.0,109.0,R,5.1
6173,Comedy,95000000.0,104907746.0,85.0,R,6.1
6174,Animation,39000000.0,81493846.0,87.0,PG,6.9
6175,Biography,,14758997.0,137.0,R,7.5
6176,Comedy,40000000.0,41863726.0,95.0,PG-13,5.7
6177,Comedy,15000000.0,5072654.0,95.0,R,6.5
6178,Crime,12000000.0,1946254.0,95.0,R,6.3
6179,Horror,,1581252.0,84.0,R,5.7
6180,Drama,6000000.0,15950164.0,102.0,PG-13,7.0
6181,Drama,,5990754.0,111.0,Not Rated,7.7
6182,Comedy,,3499442.0,112.0,R,6.4
6183,Drama,,146222.0,103.0,Not Rated,6.9
6184,Comedy,,13090471.0,101.0,R,7.0
6185,Action,10000000.0,1402307.0,114.0,R,5.0
6186,Drama,15000000.0,11039031.0,106.0,R,6.6
6187,Adventure,1800000.0,21107746.0,93.0,PG-13,7.3
6188,Action,58000000.0,50365498.0,125.0,PG-13,5.9
6189,Drama,,16190771.0,105.0,R,7.4
6190,Action,20000000.0,16863583.0,93.0,PG-13,4.9
6191,Horror,17000000.0,11350665.0,82.0,PG-13,4.1
6192,Drama,,2801166.0,112.0,R,5.9
6193,Action,20000000.0,32948113.0,95.0,PG-13,6.1
6194,Biography,20000000.0,7942116.0,116.0,PG,7.1
6195,Action,40000000.0,38084162.0,,PG-13,5.3
6196,Comedy,3000000.0,12128575.0,87.0,R,5.3
6197,Comedy,26350000.0,1577272.0,94.0,R,4.8
6198,Mystery,,459234.0,122.0,Not Rated,8.1
6199,Comedy,25000000.0,119772232.0,105.0,PG,6.0
6200,Crime,26000000.0,29699345.0,110.0,R,6.4
6201,Comedy,2000000.0,1150681.0,97.0,PG-13,6.7
6202,Action,35000000.0,17415418.0,96.0,R,5.5
6203,Adventure,16600000.0,22842887.0,118.0,PG-13,7.2
6204,Horror,5000000.0,142802657.0,88.0,R,4.6
6205,Comedy,11000000.0,59520298.0,98.0,PG-13,6.8
6206,Drama,,131208.0,82.0,Not Rated,5.8
6207,Comedy,35000000.0,30962335.0,105.0,PG-13,5.7
6208,Drama,60000000.0,22187813.0,109.0,PG-13,6.4
6209,Drama,,6202879.0,128.0,PG-13,6.4
6210,Comedy,25000000.0,56012642.0,105.0,PG,6.6
6211,Action,35000000.0,31083599.0,91.0,PG-13,6.5
6212,Drama,20000000.0,636399.0,112.0,R,6.0
6213,Drama,10000000.0,3428048.0,115.0,R,7.5
6214,Adventure,,2122909.0,88.0,Not Rated,6.5
6215,Animation,55000000.0,123054041.0,88.0,PG,6.7
6216,Horror,1000000.0,38390020.0,86.0,R,5.0
6217,Comedy,,3640975.0,92.0,R,6.6
6218,Crime,7395080.0,5277766.0,140.0,Not Rated,7.2
6219,Comedy,30000000.0,114281051.0,100.0,PG-13,6.3
6220,Comedy,16000000.0,12558931.0,114.0,PG-13,7.1
6221,Comedy,,23589.0,129.0,Not Rated,4.7
6222,Action,,712216.0,104.0,R,7.2
6223,Action,,7708312.0,112.0,R,6.1
6224,Comedy,16000000.0,92748.0,92.0,PG-13,5.2
6225,Comedy,,4490134.0,151.0,Not Rated,8.1
6226,Crime,,9374932.0,102.0,R,5.4
6227,Comedy,,9166865.0,90.0,PG-13,7.0
6228,Comedy,40000000.0,22044277.0,91.0,PG-13,5.9
6229,Drama,,562878.0,109.0,Not Rated,7.0
6230,Animation,40000000.0,74939189.0,89.0,PG,5.9
6231,Drama,,2176576.0,130.0,R,6.9
6232,Comedy,,5341221.0,109.0,PG-13,7.1
6233,Drama,,1674776.0,90.0,PG-13,6.3
6234,Comedy,850000.0,1386088.0,85.0,R,6.0
6235,Biography,40000000.0,24740061.0,107.0,PG,6.5
6236,Drama,6000000.0,2711379.0,99.0,R,7.4
6237,Horror,1000000.0,101758490.0,83.0,R,4.2
6238,Comedy,7980000.0,2724695.0,146.0,Not Rated,6.3
6239,Adventure,14000000.0,11417362.0,86.0,PG-13,5.4
6240,Drama,,6366835.0,100.0,R,6.2
6241,Comedy,,123821.0,109.0,PG,7.0
6242,Comedy,2500000.0,4806423.0,89.0,PG-13,7.1
6243,Biography,100000000.0,392000694.0,180.0,R,8.2
6244,Action,200000000.0,1214811252.0,130.0,PG-13,7.1
6245,Horror,20000000.0,320290989.0,112.0,R,7.5
6246,Crime,46000000.0,122126687.0,153.0,R,8.1
6247,Action,170000000.0,644783140.0,112.0,PG-13,6.8
6248,Horror,3000000.0,89328627.0,85.0,R,5.7
6249,Comedy,80000000.0,246984278.0,101.0,PG-13,5.4
6250,Action,160000000.0,788680968.0,130.0,PG-13,7.0
6251,Drama,100000000.0,723192705.0,91.0,PG-13,7.7
6252,Comedy,12000000.0,87100449.0,123.0,R,7.8
6253,Adventure,225000000.0,959007513.0,161.0,PG-13,7.8
6254,Action,225000000.0,668045518.0,143.0,PG-13,7.0
6255,Drama,13300000.0,5866389.0,108.0,R,6.3
6256,Drama,,19465835.0,180.0,NC-17,7.7
6257,Comedy,7000000.0,7609187.0,123.0,R,7.3
6258,Drama,23000000.0,48517427.0,126.0,R,8.0
6259,Action,39200000.0,86758912.0,126.0,R,7.1
6260,Comedy,37000000.0,269994119.0,110.0,R,7.0
6261,Action,28000000.0,60795985.0,103.0,R,6.5
6262,Animation,150000000.0,1281508100.0,102.0,PG,7.4
6263,Drama,105000000.0,353642274.0,143.0,PG-13,7.2
6264,Crime,40000000.0,251171807.0,138.0,R,7.2
6265,Adventure,5000000.0,12666449.0,100.0,R,5.3
6266,Action,38000000.0,96983009.0,123.0,R,8.1
6267,Animation,200000000.0,743559645.0,104.0,G,7.2
6268,Comedy,3000000.0,39439355.0,90.0,R,6.5
6269,Crime,75000000.0,351723989.0,115.0,PG-13,7.2
6270,Action,120000000.0,286168572.0,124.0,PG-13,7.0
6271,Comedy,35000000.0,173965010.0,111.0,R,5.7
6272,Drama,,13551156.0,117.0,Not Rated,6.9
6273,Action,190000000.0,467365246.0,132.0,PG-13,7.7
6274,Action,130000000.0,865011746.0,146.0,PG-13,7.5
6275,Action,22000000.0,48449416.0,100.0,R,6.5
6276,Comedy,6000000.0,32443111.0,94.0,R,4.3
6277,Action,190000000.0,540455876.0,116.0,PG-13,7.0
6278,Biography,20000000.0,187733202.0,134.0,R,8.1
6279,Action,130000000.0,375740705.0,110.0,PG-13,5.8
6280,Biography,5000000.0,55736588.0,117.0,R,8.0
6281,Adventure,90000000.0,188133322.0,114.0,PG,7.3
6282,Action,190000000.0,411002906.0,131.0,PG-13,6.9
6283,Animation,135000000.0,587205319.0,98.0,PG,7.2
6284,Comedy,32000000.0,126041322.0,107.0,R,6.6
6285,Comedy,5000000.0,26474920.0,103.0,PG-13,7.4
6286,Comedy,58000000.0,93492844.0,119.0,PG-13,6.3
6287,Action,115000000.0,286140700.0,109.0,R,6.6
6288,Action,50000000.0,226349749.0,88.0,R,6.1
6289,Adventure,55000000.0,218791811.0,134.0,PG-13,7.8
6290,Horror,17000000.0,97542952.0,91.0,R,6.5
6291,Action,150000000.0,205366737.0,131.0,PG-13,6.3
6292,Drama,,3468224.0,91.0,R,6.9
6293,Action,70000000.0,170270201.0,119.0,R,6.5
6294,Action,40000000.0,154802912.0,121.0,R,7.5
6295,Adventure,215000000.0,493311825.0,130.0,PG,6.3
6296,Action,26000000.0,87305549.0,129.0,R,6.4
6297,Action,30000000.0,5186767.0,104.0,R,5.7
6298,Action,22000000.0,15661554.0,116.0,R,6.8
6299,Drama,50000.0,139745.0,89.0,Not Rated,7.2
6300,Action,110000000.0,125544024.0,114.0,PG-13,6.6
6301,Comedy,50000000.0,173649931.0,119.0,PG-13,6.3
6302,Comedy,20000000.0,46091271.0,109.0,R,7.0
6303,Drama,12000000.0,12077441.0,99.0,R,6.8
6304,Action,60000000.0,95396573.0,130.0,PG-13,5.9
6305,Fantasy,15000000.0,146428180.0,100.0,PG-13,6.2
6306,Action,38000000.0,98337295.0,119.0,R,6.4
6307,Action,92000000.0,304654182.0,98.0,R,5.3
6308,Action,50000000.0,137328301.0,115.0,R,6.7
6309,Action,120000000.0,414828246.0,126.0,PG-13,6.7
6310,Horror,20000000.0,47340586.0,92.0,R,4.8
6311,Animation,76000000.0,970766005.0,98.0,PG,7.3
6312,Action,175000000.0,151783839.0,128.0,PG-13,6.3
6313,Drama,16000000.0,1575749.0,112.0,R,6.2
6314,Action,20000000.0,17496820.0,107.0,R,5.6
6315,Comedy,35000000.0,116980662.0,98.0,PG-13,6.8
6316,Adventure,90000000.0,199850315.0,106.0,PG,5.8
6317,Comedy,18000000.0,99104804.0,98.0,PG-13,7.3
6318,Drama,,4934725.0,124.0,Not Rated,6.7
6319,Drama,28000000.0,97594140.0,115.0,PG-13,6.7
6320,Action,60000000.0,105200903.0,113.0,R,6.7
6321,Comedy,25000000.0,74188937.0,121.0,R,7.2
6322,Drama,2000000.0,5090608.0,85.0,R,7.1
6323,Drama,3000000.0,20994648.0,109.0,R,7.9
6324,Drama,,9757417.0,95.0,Not Rated,6.7
6325,Comedy,8000000.0,65652908.0,104.0,R,7.4
6326,Horror,5000000.0,44459951.0,104.0,R,6.5
6327,Drama,,291239.0,110.0,Not Rated,6.8
6328,Crime,25000000.0,71009334.0,117.0,R,5.3
6329,Action,35000000.0,46922566.0,118.0,R,6.2
6330,Crime,13000000.0,68572631.0,94.0,R,6.7
6331,Comedy,20000000.0,78378744.0,86.0,PG-13,3.5
6332,Action,130000000.0,78324220.0,96.0,PG-13,5.6
6333,Comedy,11000000.0,32960249.0,104.0,R,7.5
6334,Comedy,1500000.0,3909596.0,104.0,R,5.8
6335,Drama,30000000.0,84790678.0,100.0,R,5.9
6336,Action,215000000.0,260502115.0,150.0,PG-13,6.4
6337,Action,40000000.0,63365859.0,125.0,PG-13,5.9
6338,Animation,135000000.0,282570682.0,96.0,PG,6.4
6339,Comedy,11000000.0,8526288.0,98.0,PG-13,6.8
6340,Action,61000000.0,131940411.0,109.0,R,6.7
6341,Comedy,8000000.0,25288872.0,93.0,PG-13,7.0
6342,Crime,30000000.0,63414135.0,106.0,R,7.1
6343,Action,43000000.0,229930771.0,117.0,R,6.6
6344,Horror,5000000.0,161919318.0,106.0,PG-13,6.6
6345,Action,20000000.0,12671109.0,100.0,R,6.2
6346,Biography,10900000.0,16607575.0,100.0,PG,7.3
6347,Comedy,,3875442.0,120.0,R,6.5
6348,Action,130000000.0,243611982.0,100.0,PG-13,4.8
6349,Biography,30000000.0,177313795.0,132.0,PG-13,7.2
6350,Action,4800000.0,10639616.0,90.0,R,5.7
6351,Action,84000000.0,148075565.0,116.0,PG-13,6.6
6352,Action,25500000.0,2566435.0,127.0,R,6.5
6353,Drama,,24665023.0,141.0,Not Rated,7.8
6354,Action,30000000.0,18074539.0,118.0,R,6.5
6355,Comedy,2500000.0,6918591.0,95.0,R,7.1
6356,Biography,40000000.0,97470701.0,128.0,PG-13,7.5
6357,Crime,,20919703.0,131.0,R,7.8
6358,Action,45000000.0,48330757.0,107.0,R,6.3
6359,Comedy,5000000.0,8417248.0,97.0,R,7.1
6360,Comedy,12700000.0,4292517.0,113.0,PG-13,7.0
6361,Horror,,678604.0,106.0,R,5.7
6362,Drama,,1645164.0,96.0,R,8.0
6363,Biography,35000000.0,117867984.0,125.0,PG-13,7.5
6364,Drama,19000000.0,76586316.0,131.0,PG-13,7.5
6365,Comedy,103000000.0,362000072.0,100.0,R,5.8
6366,Biography,10000000.0,1585583.0,93.0,R,6.2
6367,Biography,8000000.0,20045576.0,90.0,R,5.6
6368,Comedy,30000000.0,78418811.0,111.0,R,6.3
6369,Animation,30000000.0,136533257.0,126.0,PG-13,7.8
6370,Comedy,12000000.0,1456675.0,98.0,R,5.8
6371,Drama,60000000.0,60052138.0,124.0,PG-13,6.1
6372,Crime,4000000.0,2431443.0,117.0,R,6.9
6373,Comedy,26000000.0,53120346.0,105.0,PG-13,6.4
6374,Comedy,,175755.0,98.0,R,5.7
6375,Comedy,40000000.0,44907260.0,113.0,PG-13,6.4
6376,Animation,50000000.0,239258712.0,91.0,PG,5.7
6377,Animation,78000000.0,274325949.0,95.0,PG,6.4
6378,Adventure,195000000.0,197687603.0,114.0,PG-13,6.2
6379,Crime,420000.0,993313.0,90.0,R,7.1
6380,Animation,100000000.0,268426634.0,102.0,PG,6.7
6381,Horror,3500000.0,27858103.0,97.0,PG-13,6.3
6382,Adventure,12000000.0,27682872.0,115.0,R,7.7
6383,Adventure,,1501595.0,95.0,R,7.1
6384,Biography,,17551296.0,186.0,Not Rated,8.2
6385,Drama,18000000.0,20275812.0,111.0,PG-13,6.9
6386,Crime,20000000.0,24261569.0,101.0,R,6.9
6387,Action,35000000.0,34737199.0,109.0,R,6.2
6388,Comedy,8500000.0,1486506.0,107.0,R,6.1
6389,Action,9000000.0,13627519.0,106.0,PG-13,6.9
6390,Drama,7000000.0,1257142.0,99.0,R,6.5
6391,Drama,28000000.0,2624761.0,137.0,R,6.3
6392,Biography,,10900434.0,103.0,PG-13,6.8
6393,Action,38600000.0,73906736.0,130.0,PG-13,6.6
6394,Comedy,30000000.0,27437881.0,100.0,PG-13,5.9
6395,Comedy,,2313509.0,97.0,PG-13,6.3
6396,Comedy,35000000.0,46522137.0,89.0,R,5.6
6397,Biography,,1877924.0,104.0,R,6.5
6398,Action,15000000.0,57824674.0,112.0,PG-13,6.4
6399,Animation,105000000.0,347545360.0,105.0,PG,5.3
6400,Comedy,28000000.0,134409025.0,105.0,PG-13,6.6
6401,Biography,900000.0,17385830.0,85.0,R,7.5
6402,Drama,,919591.0,100.0,R,6.2
6403,Comedy,15000000.0,151826547.0,92.0,R,6.5
6404,Biography,12000000.0,100129872.0,98.0,PG-13,7.6
6405,Drama,250000.0,270185.0,99.0,R,3.8
6406,Biography,12000000.0,42128352.0,128.0,PG-13,6.0
6407,Action,,125687.0,90.0,PG-13,6.4
6408,Drama,16000000.0,5952884.0,120.0,R,6.6
6409,Comedy,,29128433.0,97.0,R,5.7
6410,Crime,,3025189.0,106.0,Not Rated,7.4
6411,Comedy,13000000.0,48065672.0,93.0,R,5.8
6412,Drama,,506303.0,108.0,R,7.5
6413,Drama,,2966268.0,118.0,PG-13,5.8
6414,Crime,30000000.0,62675095.0,88.0,R,5.6
6415,Comedy,2500000.0,60159584.0,86.0,R,5.0
6416,Animation,,24706166.0,137.0,PG,8.0
6417,Comedy,,1662515.0,93.0,R,6.5
6418,Drama,,30991781.0,160.0,Not Rated,7.2
6419,Action,8000000.0,925762.0,101.0,R,6.5
6420,Drama,50000.0,587174.0,96.0,Not Rated,6.7
6421,Drama,10000000.0,1412181.0,93.0,PG-13,6.4
6422,Drama,,97195.0,90.0,Not Rated,6.3
6423,Crime,,652228.0,107.0,R,6.1
